# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)	mx ()	my ()	mz ()	E_anis (J)	E_demag (J)	E_exch (J)	E_total (J)	m_zrange1_x ()	m_zrange1_y ()	m_zrange1_z ()	m_zrange0_x ()	m_zrange0_y ()	m_zrange0_z ()
0	0	0	1	0	0	1	0	0	1	-1.7804318e-13	1.7992557e-15	-0	-1.8261403e-13	0	0	1	0	0	1
0	0.00016302738	-0.0001537401	0.9999747	0	0	0.94999886	0.00016302738	-0.00015374008	0.9999747	-1.7804366e-13	1.7991685e-15	1.0137687e-19	-1.8229582e-13	0.00032603307	-0.00030745976	0.9999492	2.1661494e-08	-2.0427493e-08	1
0	0.000170929	-0.0001611949	0.9999729	0	0	0.900001	0.00017092898	-0.0001611949	0.9999729	-1.7804367e-13	1.7991621e-15	1.0599422e-19	-1.8197733e-13	0.00034183526	-0.00032236835	0.9999458	2.2721572e-08	-2.142762e-08	1
0	0.00017963491	-0.00016940851	0.999971	0	0	0.849999	0.00017963491	-0.00016940851	0.999971	-1.7804367e-13	1.7991558e-15	1.1101016e-19	-1.8165882e-13	0.00035924593	-0.0003387945	0.9999418	2.3889566e-08	-2.2529566e-08	1
0	0.00018927401	-0.00017850252	0.9999687	0	0	0.8000007	0.00018927401	-0.00017850251	0.9999687	-1.7804368e-13	1.7991475e-15	1.1647842e-19	-1.8134034e-13	0.00037852285	-0.0003569813	0.9999374	2.5182768e-08	-2.3749633e-08	1
0	0.00020000576	-0.00018862738	0.9999662	0	0	0.75	0.00020000576	-0.0001886274	0.9999662	-1.7804371e-13	1.799139e-15	1.2246321e-19	-1.8102185e-13	0.00039998486	-0.00037722965	0.99993235	2.6622567e-08	-2.5108008e-08	1
0	0.00021202839	-0.00019996995	0.99996334	0	0	0.69999945	0.00021202839	-0.00019996995	0.99996334	-1.7804371e-13	1.7991295e-15	1.2904142e-19	-1.8070335e-13	0.00042402852	-0.00039991323	0.9999266	2.8235581e-08	-2.6629772e-08	1
0	0.00022558776	-0.00021276208	0.99996006	0	0	0.6500008	0.00022558776	-0.00021276207	0.99996006	-1.7804374e-13	1.7991179e-15	1.3630653e-19	-1.8038488e-13	0.00045114546	-0.00042549585	0.99992	3.005477e-08	-2.8346022e-08	1
0	0.00024099814	-0.00022729998	0.99995625	0	0	0.59999925	0.00024099814	-0.00022730001	0.99995625	-1.7804375e-13	1.799105e-15	1.4437302e-19	-1.800664e-13	0.00048196415	-0.0004545697	0.99991244	3.212232e-08	-3.0296516e-08	1
0	0.0002586684	-0.00024396891	0.99995184	0	0	0.5499998	0.0002586684	-0.00024396891	0.99995184	-1.7804375e-13	1.79909e-15	1.533832e-19	-1.7974789e-13	0.0005173023	-0.00048790532	0.9999037	3.449308e-08	-3.2532927e-08	1
0	0.000279133	-0.00026327244	0.9999466	0	0	0.5	0.00027913303	-0.00026327244	0.9999467	-1.7804376e-13	1.799072e-15	1.635165e-19	-1.794294e-13	0.0005582288	-0.0005265097	0.9998932	3.7238763e-08	-3.512283e-08	1
0	0.0003031126	-0.00028588893	0.9999404	0	0	0.4500005	0.0003031126	-0.0002858889	0.9999404	-1.7804376e-13	1.7990503e-15	1.7500234e-19	-1.7911092e-13	0.0006061848	-0.0005717396	0.99988085	4.0456065e-08	-3.815725e-08	1
0	0.00033159243	-0.00031274513	0.99993294	0	0	0.40000036	0.00033159243	-0.00031274513	0.99993294	-1.7804376e-13	1.7990243e-15	1.8813958e-19	-1.7879242e-13	0.0006631405	-0.0006254485	0.9998659	4.4277165e-08	-4.1760526e-08	1
0	0.00036597817	-0.00034516354	0.9999237	0	0	0.34999973	0.00036597817	-0.00034516354	0.9999237	-1.7804378e-13	1.7989923e-15	2.0332694e-19	-1.7847395e-13	0.0007319074	-0.0006902809	0.9998474	4.889069e-08	-4.6110106e-08	1
0	0.00040832045	-0.00038506972	0.99991214	0	0	0.29999962	0.00040832045	-0.0003850697	0.99991214	-1.7804378e-13	1.7989519e-15	2.2110882e-19	-1.7815546e-13	0.00081658625	-0.00077008794	0.9998242	5.4571757e-08	-5.1464344e-08	1
0	0.00046173303	-0.0004353847	0.99989724	0	0	0.25	0.00046173303	-0.0004353847	0.9998972	-1.7804376e-13	1.7988998e-15	2.4225326e-19	-1.7783698e-13	0.00092340424	-0.00087071117	0.9997945	6.1738156e-08	-5.8215175e-08	1
0	0.0005393295	-0.00050842576	0.99987525	0	0	0.19499981	0.0005393294	-0.00050842576	0.9998752	-1.7804376e-13	1.798823e-15	2.7075537e-19	-1.7748669e-13	0.0010785869	-0.0010167835	0.99975044	7.214936e-08	-6.801524e-08	1
0	0.00054770213	-0.0005163023	0.9998728	0	0	0.19000006	0.00054770213	-0.0005163023	0.9998728	-1.7804376e-13	1.7988146e-15	2.7368814e-19	-1.7745484e-13	0.0010953309	-0.0010325356	0.9997456	7.327272e-08	-6.907206e-08	1
0	0.00055633776	-0.00052442553	0.9998703	0	0	0.18499996	0.0005563378	-0.00052442553	0.9998703	-1.7804375e-13	1.7988062e-15	2.76687e-19	-1.7742298e-13	0.0011126011	-0.001048781	0.9997406	7.443139e-08	-7.0161974e-08	1
0	0.0005652444	-0.00053280266	0.99986774	0	0	0.18000017	0.0005652444	-0.00053280266	0.99986774	-1.7804375e-13	1.7987973e-15	2.7975409e-19	-1.7739114e-13	0.001130413	-0.001065534	0.9997356	7.562639e-08	-7.128594e-08	1
0	0.00057444675	-0.000541457	0.9998651	0	0	0.17499986	0.00057444675	-0.000541457	0.9998651	-1.7804375e-13	1.7987875e-15	2.828921e-19	-1.773593e-13	0.0011488168	-0.0010828415	0.9997301	7.68611e-08	-7.2447115e-08	1
0	0.0005839525	-0.000550395	0.9998623	0	0	0.17000006	0.0005839525	-0.00055039505	0.9998623	-1.7804375e-13	1.7987778e-15	2.8610324e-19	-1.7732746e-13	0.0011678269	-0.0011007164	0.9997247	7.81365e-08	-7.364636e-08	1
0	0.00059377606	-0.0005596307	0.9998595	0	0	0.1650002	0.0005937761	-0.0005596307	0.9998595	-1.7804375e-13	1.7987678e-15	2.8939053e-19	-1.7729561e-13	0.0011874725	-0.0011191865	0.999719	7.945453e-08	-7.488554e-08	1
0	0.0006039352	-0.0005691806	0.9998566	0	0	0.15999989	0.0006039353	-0.0005691805	0.99985653	-1.7804375e-13	1.7987577e-15	2.9275695e-19	-1.7726376e-13	0.0012077898	-0.001138285	0.9997132	8.081761e-08	-7.616686e-08	1
0	0.00061444624	-0.0005790597	0.9998535	0	0	0.15500008	0.00061444624	-0.0005790597	0.9998535	-1.7804375e-13	1.7987469e-15	2.9620542e-19	-1.7723193e-13	0.0012288103	-0.0011580418	0.999707	8.222789e-08	-7.749237e-08	1
0	0.00062533317	-0.00058929046	0.9998504	0	0	0.14999981	0.00062533317	-0.00058929046	0.99985033	-1.7804372e-13	1.7987359e-15	2.9973952e-19	-1.7720007e-13	0.0012505825	-0.0011785021	0.9997006	8.368859e-08	-7.8865064e-08	1
0	0.0006366122	-0.000599888	0.99984705	0	0	0.14500023	0.0006366122	-0.000599888	0.99984705	-1.7804372e-13	1.7987242e-15	3.0336257e-19	-1.7716823e-13	0.0012731393	-0.0011996956	0.9996941	8.5201926e-08	-8.028698e-08	1
0	0.000648303	-0.00061087054	0.99984366	0	0	0.14000009	0.000648303	-0.00061087054	0.99984366	-1.7804371e-13	1.7987124e-15	3.0707832e-19	-1.7713638e-13	0.0012965193	-0.0012216594	0.9996872	8.677049e-08	-8.176054e-08	1
0	0.0006604353	-0.00062226533	0.9998401	0	0	0.13500017	0.0006604353	-0.00062226533	0.9998401	-1.7804371e-13	1.7986999e-15	3.1089048e-19	-1.7710452e-13	0.001320782	-0.0012444473	0.99968004	8.839831e-08	-8.328941e-08	1
0	0.00067302585	-0.0006340888	0.9998363	0	0	0.13000007	0.00067302585	-0.0006340888	0.99983644	-1.7804368e-13	1.7986872e-15	3.1480343e-19	-1.7707266e-13	0.0013459617	-0.0012680928	0.9996728	9.008761e-08	-8.48758e-08	1
0	0.00068610755	-0.0006463706	0.9998325	0	0	0.125	0.00068610755	-0.0006463707	0.9998325	-1.7804368e-13	1.7986734e-15	3.1882102e-19	-1.7704081e-13	0.0013721233	-0.0012926547	0.999665	9.184281e-08	-8.652369e-08	1
