# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)	mx ()	my ()	mz ()	E_anis (J)	E_demag (J)	E_exch (J)	E_total (J)	m_zrange1_x ()	m_zrange1_y ()	m_zrange1_z ()	m_zrange0_x ()	m_zrange0_y ()	m_zrange0_z ()
0	0.0009083032	-0.0008548779	0.9997703	0	0	0.17499986	0.0009083032	-0.00085487776	0.99977034	-1.7804353e-13	2.2203137e-15	3.7423843e-19	-1.7706119e-13	0.0018164848	-0.0017096412	0.9995405	1.2165859e-07	-1.14502974e-07	1
0	0.00093502545	-0.00087989715	0.9997623	0	0	0.17000006	0.00093502545	-0.0008798971	0.9997623	-1.7804353e-13	2.2202798e-15	3.808142e-19	-1.7702583e-13	0.0018699256	-0.0017596765	0.9995248	1.2524407e-07	-1.1786001e-07	1
0	0.0009633408	-0.00090639846	0.9997541	0	0	0.1650002	0.0009633408	-0.0009063984	0.9997541	-1.7804352e-13	2.2202434e-15	3.8765023e-19	-1.7699046e-13	0.0019265526	-0.0018126755	0.9995081	1.2904331e-07	-1.2141588e-07	1
0	0.0009934646	-0.0009345792	0.99974513	0	0	0.15999989	0.0009934646	-0.00093457924	0.99974513	-1.780435e-13	2.2202046e-15	3.9476443e-19	-1.7695506e-13	0.0019867958	-0.0018690333	0.99949026	1.3308518e-07	-1.251971e-07	1
0	0.0010254857	-0.0009645234	0.99973565	0	0	0.15500008	0.0010254856	-0.0009645234	0.9997356	-1.7804345e-13	2.2201636e-15	4.0217586e-19	-1.7691966e-13	0.0020508338	-0.0019289175	0.99947137	1.3738165e-07	-1.2921494e-07	1
0	0.0010596219	-0.00099643	0.9997256	0	0	0.14999981	0.0010596219	-0.0009964302	0.9997256	-1.7804343e-13	2.2201197e-15	4.0990643e-19	-1.7688429e-13	0.0021191018	-0.0019927265	0.99945116	1.419619e-07	-1.334961e-07	1
0	0.0010961485	-0.0010305528	0.99971473	0	0	0.14500023	0.0010961485	-0.0010305528	0.9997147	-1.7804341e-13	2.220073e-15	4.1797904e-19	-1.7684892e-13	0.0021921503	-0.0020609675	0.9994295	1.4686292e-07	-1.3807461e-07	1
0	0.0011353657	-0.0010671685	0.99970317	0	0	0.14000009	0.0011353655	-0.0010671685	0.99970317	-1.780434e-13	2.220022e-15	4.2641952e-19	-1.7681353e-13	0.002270579	-0.0021341941	0.9994062	1.521249e-07	-1.4298764e-07	1
0	0.0011774322	-0.0011064238	0.99969065	0	0	0.13500017	0.0011774324	-0.0011064238	0.99969065	-1.7804333e-13	2.2199675e-15	4.352585e-19	-1.7677813e-13	0.0023547069	-0.0022126995	0.99938124	1.5776925e-07	-1.4825486e-07	1
0	0.0012226724	-0.0011486142	0.9996772	0	0	0.13000007	0.0012226725	-0.0011486143	0.9996772	-1.7804329e-13	2.2199088e-15	4.4452665e-19	-1.7674278e-13	0.0024451814	-0.0022970745	0.99935436	1.638394e-07	-1.5391586e-07	1
0	0.0012715696	-0.0011941844	0.99966264	0	0	0.125	0.0012715696	-0.0011941844	0.99966264	-1.7804325e-13	2.2198453e-15	4.542618e-19	-1.7670742e-13	0.0025429688	-0.0023882089	0.9993253	1.7040021e-07	-1.6003035e-07	1
0	0.001324538	-0.0012435139	0.9996469	0	0	0.11999989	0.0013245381	-0.0012435139	0.9996469	-1.780432e-13	2.2197765e-15	4.645044e-19	-1.76672e-13	0.0026488984	-0.002486861	0.99929374	1.775073e-07	-1.6664927e-07	1
0	0.0013820676	-0.0012970485	0.99962974	0	0	0.11499984	0.0013820675	-0.0012970486	0.99962974	-1.7804317e-13	2.2197015e-15	4.753018e-19	-1.7663665e-13	0.0027639496	-0.0025939236	0.99925935	1.8522638e-07	-1.7383246e-07	1
0	0.0014448345	-0.0013554102	0.99961096	0	0	0.10999988	0.0014448346	-0.0013554101	0.99961096	-1.7804309e-13	2.2196204e-15	4.867064e-19	-1.7660125e-13	0.0028894756	-0.0027106388	0.99922204	1.9364822e-07	-1.8166328e-07	1
0	0.0015136582	-0.0014193486	0.99959046	0	0	0.10499983	0.0015136582	-0.0014193488	0.99959046	-1.7804305e-13	2.2195306e-15	4.987796e-19	-1.7656589e-13	0.0030271136	-0.0028385073	0.999181	2.028827e-07	-1.9024243e-07	1
