# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)	mx ()	my ()	mz ()	E_anis (J)	E_demag (J)	E_exch (J)	E_total (J)	m_zrange1_x ()	m_zrange1_y ()	m_zrange1_z ()	m_zrange0_x ()	m_zrange0_y ()	m_zrange0_z ()
0	0.00079371	-0.0007495892	0.999789	0	0	0.15999989	0.00079371	-0.0007495892	0.999789	-1.7814972e-13	2.2203971e-15	3.9028809e-19	-1.7706115e-13	0.0015873138	-0.001499078	0.99957794	1.06326e-07	-1.0041568e-07	1
0	0.0008121686	-0.00076706393	0.9997832	0	0	0.15500008	0.0008121686	-0.00076706393	0.9997832	-1.7814968e-13	2.2203717e-15	3.9607535e-19	-1.7702574e-13	0.0016242284	-0.0015340253	0.9995663	1.0880419e-07	-1.0276179e-07	1
0	0.0008315073	-0.00078537426	0.999777	0	0	0.14999981	0.00083150726	-0.0007853742	0.999777	-1.7814968e-13	2.220345e-15	4.0204878e-19	-1.7699038e-13	0.0016629033	-0.0015706433	0.99955404	1.1140052e-07	-1.0522006e-07	1
0	0.0008517881	-0.00080457923	0.99977046	0	0	0.14500023	0.0008517881	-0.0008045793	0.99977046	-1.7814965e-13	2.220317e-15	4.0821841e-19	-1.7695498e-13	0.0017034621	-0.0016090504	0.9995411	1.1412337e-07	-1.0779846e-07	1
0	0.00087308	-0.000824745	0.9997637	0	0	0.14000009	0.00087308	-0.000824745	0.9997637	-1.7814965e-13	2.2202874e-15	4.1459502e-19	-1.7691962e-13	0.001746043	-0.0016493795	0.99952745	1.1698195e-07	-1.1050585e-07	1
0	0.00089545996	-0.0008459446	0.9997566	0	0	0.13500017	0.00089545996	-0.0008459446	0.9997566	-1.7814964e-13	2.2202565e-15	4.211899e-19	-1.7688424e-13	0.0017908001	-0.001691776	0.99951315	1.1998662e-07	-1.13352044e-07	1
0	0.0009189788	-0.0008682281	0.999749	0	0	0.13000007	0.0009189788	-0.00086822815	0.999749	-1.7814964e-13	2.2202237e-15	4.2801595e-19	-1.7684888e-13	0.0018378345	-0.00173634	0.9994981	1.2314419e-07	-1.1634375e-07	1
0	0.0009438449	-0.0008917896	0.9997412	0	0	0.125	0.0009438449	-0.0008917896	0.9997412	-1.7814961e-13	2.2201892e-15	4.3508687e-19	-1.7681349e-13	0.0018875634	-0.0017834597	0.9994822	1.2648263e-07	-1.1950704e-07	1
0	0.00097004586	-0.00091662223	0.99973273	0	0	0.11999989	0.00097004586	-0.00091662223	0.99973273	-1.781496e-13	2.2201526e-15	4.4241724e-19	-1.7677812e-13	0.0019399619	-0.0018331215	0.99946535	1.3000032e-07	-1.2284099e-07	1
0	0.0009977426	-0.00094287784	0.99972373	0	0	0.11499984	0.0009977426	-0.00094287784	0.9997238	-1.7814954e-13	2.220114e-15	4.5002327e-19	-1.7674271e-13	0.0019953514	-0.0018856293	0.9994476	1.337188e-07	-1.2636599e-07	1
0	0.0010270575	-0.00097067386	0.9997144	0	0	0.10999988	0.0010270574	-0.0009706738	0.9997143	-1.7814951e-13	2.220073e-15	4.579226e-19	-1.7670734e-13	0.0020539772	-0.0019412177	0.99942863	1.3765452e-07	-1.3009779e-07	1
0	0.0010581573	-0.0010001692	0.99970436	0	0	0.10499983	0.0010581574	-0.0010001692	0.99970436	-1.781495e-13	2.2200297e-15	4.6613447e-19	-1.7667196e-13	0.0021161728	-0.002000204	0.9994086	1.418299e-07	-1.3405771e-07	1
0	0.0010911816	-0.001031498	0.99969363	0	0	0.10000009	0.0010911816	-0.001031498	0.99969363	-1.7814945e-13	2.2199831e-15	4.7467946e-19	-1.7663656e-13	0.0021822168	-0.0020628576	0.9993874	1.4626367e-07	-1.3826384e-07	1
0	0.0011262487	-0.001064773	0.9996823	0	0	0.09500003	0.0011262487	-0.0010647731	0.9996823	-1.7814942e-13	2.2199336e-15	4.835808e-19	-1.7660119e-13	0.0022523468	-0.0021294034	0.9993646	1.5097167e-07	-1.4273125e-07	1
0	0.0011638214	-0.0011004363	0.99967015	0	0	0.090000086	0.0011638214	-0.0011004363	0.99967015	-1.781494e-13	2.2198807e-15	4.9286507e-19	-1.7656583e-13	0.0023274869	-0.0022007253	0.9993403	1.5601609e-07	-1.4751932e-07	1
0	0.0012038772	-0.0011384683	0.99965715	0	0	0.08500003	0.0012038772	-0.0011384683	0.99965715	-1.7814937e-13	2.2198243e-15	5.0255927e-19	-1.7653045e-13	0.002407593	-0.002276784	0.9993143	1.6139387e-07	-1.5262538e-07	1
0	0.0012467778	-0.0011792155	0.99964327	0	0	0.079999946	0.0012467778	-0.0011792155	0.99964327	-1.7814931e-13	2.2197638e-15	5.1269523e-19	-1.7649506e-13	0.0024933885	-0.0023582727	0.99928653	1.6715359e-07	-1.5809596e-07	1
